protein_id,seq_hash,aro_name
PROT_000653,6a2cb0aebde8,MexZ
PROT_000654,476f24120930,MexS
PROT_000655,f16bdcdbb870,MexT
PROT_000656,dd0b68c11fa2,OprN
PROT_000657,bc95fe22e6ec,MexI
PROT_000658,8f9524656a99,basS
PROT_000659,ad3a0e333eb5,MexD
PROT_000660,2166860c91a6,mexY
PROT_000661,f1e522c85c44,ArnT
PROT_000662,6e9b76e9141b,MexI
PROT_000663,b0850e54d68f,MexD
PROT_000664,f18093f49f84,mexY
PROT_000665,ff0c02c64b78,basS
PROT_000666,800239d27272,PDC-109
PROT_000667,71d1fef0f709,OpmB
PROT_000668,437feb60f2c7,Type B NfxB
PROT_000669,37d1a4bdd1e0,ArnT
PROT_000670,ceaf2e1efc33,arnA
PROT_000671,02139e0775ec,mexY
PROT_000672,106509e18265,OXA-914
PROT_000673,92a98ac1f5d8,Type B NfxB
PROT_000674,ea4f66860799,OpmD
PROT_000675,ab4f29300262,MexW
PROT_000676,d1988a7a2d5e,IMP-1
PROT_000677,cd27d63eb67d,nalC
PROT_000678,b8c7e764f481,MexZ
PROT_000679,1b75079e7409,AAC(6')-Ib9
PROT_000680,6ab0ac4b6fce,MexF
PROT_000681,7d279301b5b4,cprR
PROT_000682,db710472a8ee,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_000683,d7800af1d5bd,MexZ
PROT_000684,262aef48522a,MexV
PROT_000685,49c1863cb2e6,APH(3')-Ia
PROT_000686,f20c90fd8768,MexD
PROT_000687,aeef36708642,MexK
PROT_000688,3b6889ec8475,arnA
PROT_000689,d0f1a1188bdc,MexW
PROT_000690,b84a01a754d4,MexF
PROT_000691,2c935f676943,MexR
PROT_000692,963cd1b4fc08,MexS
PROT_000693,1a2abb2c824a,MexH
PROT_000694,263247a9fba0,OpmD
PROT_000695,38a29114c9b0,arnA
PROT_000696,a4e89b3dc1c0,MexZ
PROT_000697,dff097dd39eb,OprJ
PROT_000698,6304d1c179e4,mexY
PROT_000699,740350e7db50,OpmB
PROT_000700,44a00633cafb,arnA
PROT_000701,0e02e88fb6bd,OpmD
PROT_000702,d04dd70e4eae,mexY
PROT_000703,571d30d952af,arnA
PROT_000704,e017d1f79e56,MexK
PROT_000705,50529dab6621,APH(3')-IIb
PROT_000706,0dc431eec76d,OprJ
PROT_000707,6c2cc2452a64,Type B NfxB
PROT_000708,9fe8424c24f0,OpmD
PROT_000709,5750afc56573,OXA-1024
PROT_000710,1dfdb3ae246a,MexC
PROT_000711,1eec1a376450,OprJ
PROT_000712,3aa10e6c7ccd,ArnT
PROT_000713,3681af3a016c,MexK
PROT_000714,e5d98f416814,mexY
PROT_000715,24d0807bfb03,basS
PROT_000716,fae0b62fc296,vanT gene in vanG cluster
PROT_000717,912b9a040c1e,MexA
PROT_000718,4e552614cf52,Type B NfxB
PROT_000719,1646c69606ed,nalC
PROT_000720,f7889658b9ce,MexR
PROT_000721,916a6be18231,AAC(6')-31
PROT_000722,a4166200d888,AAC(6')-Ib9
PROT_000723,558199887ddb,MexZ
PROT_000724,9807aec5c842,ArnT
PROT_000725,d2a2b41e46e9,arnA
PROT_000726,6bc94b54707c,cprR
PROT_000727,8ab32b8a6666,FosA
PROT_000728,ce1348028a8b,MexI
PROT_000729,1800a7482ea1,MexB
PROT_000730,def4c3e82d56,OprJ
PROT_000731,0d7e61bc9b6a,nalC
PROT_000732,6ab3ca30bcfa,FosA
PROT_000733,92f04554321f,ArnT
PROT_000734,74157ea200cd,OpmD
PROT_000735,f2d6d034c8c6,APH(3')-IIb
PROT_000736,d8e4133a6fd2,OpmB
PROT_000737,1ae4bc4a1ce0,OprN
PROT_000738,18b39aa8229a,MexW
PROT_000739,14f682d9fcfe,MexB
PROT_000740,c4a15583454d,PDC-56
PROT_000741,80ec93ae6280,mexY
PROT_000742,8c2112ff2e8f,mexY
PROT_000743,b555cb85b5b9,ANT(2'')-Ia
PROT_000744,c3b2e13cfb79,MexT
PROT_000745,aaa5a6c7d6fa,OprJ
PROT_000746,39fc538a3861,Type B NfxB
PROT_000747,f070b2195a7c,MexS
PROT_000748,c8db9b133968,MexB
PROT_000749,df66556dbaa0,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_000750,364587606e4b,MexI
PROT_000751,8f259bf7ece8,OprM
PROT_000752,90131a3c4dcb,OXA-1125
PROT_000753,b5e582557e69,OpmH
PROT_000754,d8beb1966e9b,ArnT
PROT_000755,c45387efd5b9,arnA
PROT_000756,10cc4622c6d2,mexY
PROT_000757,1b03b41eb51e,OprJ
PROT_000758,4043a1070fc7,MexZ
PROT_000759,3275534727f7,Type B NfxB
PROT_000760,59330199848f,OpmD
PROT_000761,c3631b82d5c8,MexH
PROT_000762,1249f33ae6fb,OpmB
PROT_000763,769bfefec2f6,MexB
PROT_000764,b580e5a149d0,MexC
PROT_000765,a980f1a12175,ArnT
PROT_000766,ca02e5fe92f5,MexK
PROT_000767,8eea76c391fe,MexD
PROT_000768,50795e0faa74,MexW
PROT_000769,b02db657df69,APH(3')-IIb
PROT_000770,1abe3dd3fc85,MexC
PROT_000771,6b87d5c5cd40,OXA-50
PROT_000772,7cac2725a0d3,MexH
PROT_000773,5a89cd8f5fce,OpmB
PROT_000774,8700d949ad04,OprN
PROT_000775,298d7cef5f8e,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_000776,97ec05f92e9e,MexC
PROT_000777,c3ae387f286e,MexD
PROT_000778,a3910b7e3537,OprN
PROT_000779,f83c6ce3c45b,OpmB
PROT_000780,b770d75b9137,MexH
PROT_000781,c8eee40be03b,MexJ
PROT_000782,c375c0f8a98e,OprN
PROT_000783,255a0beedaf1,MexF
PROT_000784,8f2c9e17b75b,MexV
PROT_000785,e2a7d8909a0c,MexC
PROT_000786,2ad52abf5b9d,MexS
PROT_000787,1464c5fb4d0d,APH(6)-Id
PROT_000788,2ea638d934ed,MexZ
PROT_000789,c2348b2bfd66,AAC(6')-31
PROT_000790,b3f883c651ab,VIM-1
PROT_000791,367637148089,ArnT
PROT_000792,81a869d55d80,OpmD
PROT_000793,15ceeb577bf6,PDC-142
PROT_000794,0d8375879dca,MexC
PROT_000795,43fa2a7a2662,MexZ
PROT_000796,c99744793144,OXA-913
PROT_000797,72e2c34ef5d7,IMP-45
PROT_000798,9cef70f0eecb,MexZ
PROT_000799,76a8ce2c9b00,PDC-14
PROT_000800,28cce6468b29,OpmH
PROT_000801,8058655d9874,MexW
PROT_000802,b58cbeaf9d99,MexZ
PROT_000803,8c925f7ef858,MexA
PROT_000804,7eab1eb69b18,OpmB
PROT_000805,e5fd07b9a916,basS
PROT_000806,d6ec89a4e5b5,OXA-1034
PROT_000807,e4674bd9dafa,APH(3')-IIa
PROT_000808,b392710dad78,OprN
PROT_000809,7a6d6ee132b1,ArnT
PROT_000810,4c4a208183ca,OpmB
PROT_000811,27dfbdc2dd70,OpmD
PROT_000812,02d8696ada96,cprR
PROT_000813,60e0193b9cb9,ArnT
PROT_000814,307000e3f6d0,MexS
PROT_000815,c32a035ca0d4,basS
PROT_000816,41ea894f695d,APH(3')-VIa
PROT_000817,5ffb12263a26,AAC(3)-IIe
PROT_000818,3399cec92848,MexF
PROT_000819,59ebd36d3dab,OprJ
PROT_000820,b088f6a62953,MexD
PROT_000821,aaa704ca041e,MexC
PROT_000822,2b3971c53ec4,MexV
PROT_000823,cd9e82118936,MexW
PROT_000824,1747d4aacf1c,MexK
PROT_000825,0390deb48fe0,ArnT
PROT_000826,b1f140a0a9d8,arnA
PROT_000827,8f9049a03c53,MexG
PROT_000828,1a29da79eaf7,vanT gene in vanG cluster
PROT_000829,e4855545a4f0,basS
PROT_000830,b74c19ba3c09,Type B NfxB
PROT_000831,62cf68f072e4,ArnT
PROT_000832,a871b091c589,OprN
PROT_000833,6b7d83930f7d,basS
PROT_000834,4683b5f973a4,MexR
PROT_000835,3ba63152f639,IMP-10
PROT_000836,0a2a16a4df41,MexE
PROT_000837,38df24ce2192,MexH
PROT_000838,412cdba565d5,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_000839,749776f19f86,MexT
PROT_000840,082fe7dee63a,MexZ
PROT_000841,7809dd4923e6,MexS
PROT_000842,ec06804e22a7,OprN
PROT_000843,922db2f6dd1e,OprJ
PROT_000844,69406c93386b,MexD
PROT_000845,993a2e409105,mexY
PROT_000846,5e4def10246d,OprN
PROT_000847,4ddf49bdd302,MexK
PROT_000848,5670b0fb978e,PDC-105
PROT_000849,e8cc2e5cb77c,arnA
PROT_000850,1964509ebe9c,OpmH
PROT_000851,63b58a98b70a,OprN
PROT_000852,b629d7bba254,OpmB
PROT_000853,b6b1b20922e6,ArnT
PROT_000854,8b273806e0f6,OprJ
PROT_000855,9fb3709f3cf3,OpmH
PROT_000856,8a5ad8b1319d,arnA
PROT_000857,8c766c1f6113,ArnT
PROT_000858,231f3cdc774f,MexI
PROT_000859,1842c7134240,MexC
PROT_000860,213ab2e72bac,arnA
PROT_000861,8bb10a5373c5,ArnT
PROT_000862,a6f4e7595136,MexV
PROT_000863,f07b7bce7169,cprR
PROT_000864,3d73adaeac54,MexK
PROT_000865,e2e1ebf1c9d9,mexY
PROT_000866,72fb021276ad,MexB
PROT_000867,282618ca2e2c,PDC-23
PROT_000868,23a8a79482b7,OpmD
PROT_000869,496426837621,mexY
PROT_000870,adec8619a5d9,OpmB
PROT_000871,870ca4091a8a,MexW
PROT_000872,6825e95c4515,ArnT
PROT_000873,841b486229fb,OXA-1034
PROT_000874,cbb7b1a737bb,ANT(2'')-Ia
PROT_000875,80110c93cc9f,MexR
PROT_000876,66f451f26f99,MexZ
PROT_000877,4541ccc76989,AAC(6')-Ib9
PROT_000878,a4df759efb9f,nalC
PROT_000879,13af8386d216,MexZ
PROT_000880,1be894391f85,arnA
PROT_000881,90f91a3ef587,MexI
PROT_000882,3a7668105028,ArnT
PROT_000883,ae8fa30b026f,basS
PROT_000884,31dbd90e9ed5,MexV
PROT_000885,e14129cb6fb8,MexC
PROT_000886,0ef41e3fbdbc,MexD
PROT_000887,47dfc6e8d269,OpmD
PROT_000888,ab0b0b0e2d9e,MexR
PROT_000889,ba2d020c98af,arnA
PROT_000890,3b050c896159,MexK
PROT_000891,870186f9c9c3,MexI
PROT_000892,a614ffebcfbb,MexS
PROT_000893,613d08417dd6,MexT
PROT_000894,775d4e34a10d,MexW
PROT_000895,ebd13ff6b7f6,OXA-1253
PROT_000896,8e720bb896b7,OpmB
PROT_000897,fbce989642fa,arnA
PROT_000898,6c3b9e118474,APH(3')-IIb
PROT_000899,e2c80b4ed5c5,MexS
PROT_000900,8bcb782a42af,MexT
PROT_000901,866f9c61b280,MexE
PROT_000902,95de4373fa61,OXA-56
PROT_000903,f2f597e3eef6,OprM
PROT_000904,6863cf8195e2,OXA-17
PROT_000905,1cfb77dbd785,AAC(6')-Ib'
PROT_000906,4356145ff31e,Type B NfxB
PROT_000907,1393beb9ff82,MexV
PROT_000908,fd564e09dcb2,FosA
PROT_000909,d74f186293b1,ArnT
PROT_000910,b2a7669fab7d,OprM
PROT_000911,5effd3398605,MexF
PROT_000912,6e747bcf8cba,OprJ
PROT_000913,54afaf3a27be,OpmB
PROT_000914,340d0d0119c5,PDC-55
PROT_000915,8c37c595eaf2,OpmD
PROT_000916,58e7a8d2ada5,MexI
PROT_000917,0902651299f3,OpmH
PROT_000918,9e0a9f1678cc,basS
PROT_000919,19793f3cb790,MexK
PROT_000920,2853d35e89b3,PDC-57
PROT_000921,d8b4e4d3b19e,MexA
PROT_000922,7e9b0f3187e1,MexZ
PROT_000923,1064b2f3e876,MexW
PROT_000924,bf3689950ad1,MexV
PROT_000925,7a8198b9028b,MexZ
PROT_000926,2b8117e2d7e0,nalD
PROT_000927,e8adaf92a3fc,MexI
PROT_000928,aba9cbd3311d,MexB
PROT_000929,d5eb69628805,MexR
PROT_000930,5e19f84b8008,MexC
PROT_000931,21305b92c530,OpmD
PROT_000932,c98c6826bf52,AAC(6')-Ib9
PROT_000933,373e66b00b5d,MexJ
PROT_000934,a2199c69a035,nalD
PROT_000935,fdc979c636bb,MexC
PROT_000936,c57d1064c91e,nalD
PROT_000937,3c5ae3a47d91,ArnT
PROT_000938,e4cfce652542,OXA-1281
PROT_000939,28436ed30e41,AAC(6')-Ib9
PROT_000940,61ae6f791bc2,MexB
PROT_000941,ca84a165b460,OXA-210
PROT_000942,1c2dfa90b61c,AAC(6')-Ib9
PROT_000943,572366e3b108,AAC(6')-Ib4
PROT_000944,2f8b85e46c59,MexC
PROT_000945,591954126555,OpmH
PROT_000946,a3546f9d687a,MexE
PROT_000947,9b305305c1da,AAC(6')-IIa
PROT_000948,658aca209a34,MexR
PROT_000949,20a1e185dbea,OprJ
PROT_000950,fcbada4fa6eb,MexD
PROT_000951,8504ee54d5d8,OpmH
PROT_000952,290f2640d3db,OpmB
PROT_000953,22629d2dda98,PDC-54
PROT_000954,3767bb9a1e94,APH(3')-IIb
PROT_000955,ec1d35c90a7c,OXA-1245
PROT_000956,a4acf945562c,arnA
PROT_000957,ccb4162935eb,MexH
PROT_000958,bfc990b5c7a7,MexI
PROT_000959,57da521bd822,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_000960,6dc43ec9017c,AAC(6')-Ib9
PROT_000961,1e1fddb7ea8c,MexC
PROT_000962,d9be252b3d2b,MexD
PROT_000963,ae0bfeb89241,MexA
PROT_000964,e75cfb41d123,MexB
PROT_000965,dfdf56fbeefc,mexY
PROT_000966,5bce5ef4242f,MexK
PROT_000967,28309373154d,APH(3')-IIb
PROT_000968,2b04ac1cff41,PDC-348
PROT_000969,80a425599a9d,Type B NfxB
PROT_000970,17cd3cfde016,MexZ
PROT_000971,4df1599226b9,APH(3')-IIb
PROT_000972,24ec5081eb74,mexY
PROT_000973,6bd20767c825,MexA
PROT_000974,faccb60afae8,MexW
PROT_000975,b516ae9296c9,MexZ
PROT_000976,dbb1b881f04a,OprN
PROT_000977,788f7b1f94d3,MexW
PROT_000978,662c82ee0336,Type B NfxB
PROT_000979,8b5d27b02531,OXA-1127
PROT_000980,97e7261de712,MexH
PROT_000981,cf92fff68319,OprN
PROT_000982,975ebf883180,PDC-348
PROT_000983,18e16f22c695,MexJ
PROT_000984,4fb6785820b8,MexC
PROT_000985,64a52a52eae4,MexZ
PROT_000986,0e7e9e8ecb83,OXA-485
PROT_000987,c72840e9dbf3,ArnT
PROT_000988,b9b9adf1146c,MexK
PROT_000989,76390092eba6,basS
PROT_000990,cbffbd82e2bb,APH(3')-IIb
PROT_000991,31ef182dbad0,MexW
PROT_000992,9ab6a2eb2a79,OpmD
PROT_000993,cdd2a9d53be8,MexZ
PROT_000994,3901e7d3f902,cprR
PROT_000995,38984a807e7f,PDC-348
PROT_000996,7cc52c64ba7c,MexF
PROT_000997,89b46429967b,MexR
PROT_000998,70ab395cfbc3,PDC-348
PROT_000999,067a6d10084c,mexY
PROT_001000,ca4814906768,mexY
PROT_001001,b794dd1b7cce,MexI
PROT_001002,cece9d788fc2,MexH
PROT_001003,b06e59b11bc1,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_001004,c805bac10539,APH(3')-IIb
PROT_001005,42cced908a13,PDC-297
PROT_001006,505e084164a0,MexD
PROT_001007,7ce2e215c159,basS
PROT_001008,d4ea6f97a5fc,basS
PROT_001009,ae6556a03ef1,OpmH
PROT_001010,a8e592175d67,PDC-374
PROT_001011,e6f921cc267e,OprM
PROT_001012,a69572aae3b7,MexF
PROT_001013,b80c0a3153b1,mexY
PROT_001014,1a0384fb76b5,arnA
PROT_001015,5c917232c0cd,MexV
PROT_001016,785935a9fe96,MexD
PROT_001017,fc8044ae74b5,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_001018,0c6173352f94,MexS
PROT_001019,41f8a8a94e8d,MexZ
PROT_001020,cd0c402cc791,nalD
PROT_001021,a2db577a025a,MexB
PROT_001022,4d99631508e4,basS
PROT_001023,246dbe85a16e,MexE
PROT_001024,3e05523bb4ff,MexW
PROT_001025,9541af3ed1c3,PDC-297
PROT_001026,15157691b11d,MexE
PROT_001027,cbb8cf58b9a4,MexD
PROT_001028,a4e2cf405896,arnA
PROT_001029,f0040a4d400e,MexS
PROT_001030,36449fa92b27,MexB
PROT_001031,43cacd177fce,PDC-97
PROT_001032,02737b1e82fe,nalD
PROT_001033,51999c10c3c9,MexS
PROT_001034,8252dd0d208d,MexT
PROT_001035,b959ecb29d5e,basS
PROT_001036,8fc958879df9,MexT
PROT_001037,c63b98ccf468,ArnT
PROT_001038,dfcd8278ff8e,mexY
PROT_001039,1fcce0925806,MexB
PROT_001040,569ed9342987,cprR
PROT_001041,6f827a8c4f17,MexK
PROT_001042,aba093145808,PDC-23
PROT_001043,f6d3b06d0a47,MexG
PROT_001044,1e098f41ecef,OpmB
PROT_001045,2bda05d0d9dc,PDC-23
PROT_001046,6cd02745beda,MexB
PROT_001047,e4c2e746a3d1,PDC-23
PROT_001048,b1c33f673f64,MexH
PROT_001049,747e8173f328,MexK
PROT_001050,02d757e998cb,MexZ
PROT_001051,505d3023cff2,APH(3')-IIb
PROT_001052,b957e4bfd6b1,OpmH
PROT_001053,07991a713497,OXA-50
PROT_001054,33f3ff2442e7,FosA
PROT_001055,f934ac63b496,MexC
PROT_001056,f8ef3091e3b4,MexD
PROT_001057,65f9d58765a9,MexW
PROT_001058,c209c09936b3,mexY
PROT_001059,baba75fde7fa,MexH
PROT_001060,ec00d2693625,OpmD
PROT_001061,aaa960fe4612,MexE
PROT_001062,8677f75bec2e,MexK
PROT_001063,6e27848bb784,MexJ
PROT_001064,f1dbe530e396,Type B NfxB
PROT_001065,02235807bafa,MexZ
PROT_001066,6874f2ffee36,MexT
PROT_001067,03a0dcc89423,nalC
PROT_001068,83c034b91d0c,MexW
PROT_001069,45e049ec31ed,mexY
PROT_001070,60e389779b36,MexH
PROT_001071,38cfb41996a4,MexI
PROT_001072,652623e9965b,MexT
PROT_001073,38bfb9cd35e7,mexY
PROT_001074,e8d575d17ed0,MexH
PROT_001075,154f720f0f13,ArnT
PROT_001076,1b2639e0db31,mexY
PROT_001077,38f67eda024a,MexI
PROT_001078,86bd49cba61f,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_001079,47e371d33fa8,nalD
PROT_001080,736ad144c051,KPC-2
PROT_001081,45f165b64e12,AAC(6')-29b
PROT_001082,7ca3a9c100ab,AAC(6')-Ib9
PROT_001083,ae84f1b7c652,MexT
PROT_001084,8a658413f0af,MexJ
PROT_001085,1287e90646ad,AAC(6')-29b
PROT_001086,2a12b76f9424,MexD
PROT_001087,49de626ab5df,MexZ
PROT_001088,a631be3baf43,MexS
PROT_001089,860424b14330,AAC(6')-29a
PROT_001090,bf46dffd1254,PDC-38
PROT_001091,92476eedd9cf,MexK
PROT_001092,08288719dcd4,ArnT
PROT_001093,368cd7e052dc,arnA
PROT_001094,01e2ec880d4a,MexC
PROT_001095,03fc3711b0dd,MexD
PROT_001096,b4afbbe24d4d,OXA-1183
PROT_001097,5743888e4408,APH(3')-IIb
PROT_001098,f464c50e2ee3,MexW
PROT_001099,c4a5a2515e38,MexV
PROT_001100,68a929dad3c5,MexJ
PROT_001101,c22a4abbba84,AAC(6')-29b
PROT_001102,ca444e22fdcb,mexY
PROT_001103,b27cc851662a,FosA
PROT_001104,235cecd97127,ArnT
PROT_001105,5f43d32bbbcf,OpmD
PROT_001106,76fd9c7af959,MexH
PROT_001107,8c4411c1ebca,APH(3')-IIb
PROT_001108,4d1aa3196e37,basS
PROT_001109,16506e28d3c7,MexC
PROT_001110,3a9bbf1ad36f,MexD
PROT_001111,b6b1bb2b42e9,MexW
PROT_001112,737388418cd9,APH(3')-IIb
PROT_001113,77325990971d,arnA
PROT_001114,7331ecce2df6,ArnT
PROT_001115,3153a9318886,OpmD
PROT_001116,8ee16271eb28,mexY
PROT_001117,bfee3926ac52,MexD
PROT_001118,01f0680a3f32,MexC
PROT_001119,30105ae2c121,MexF
PROT_001120,578dfd8b7766,OXA-1285
PROT_001121,5ef1ca29275e,arnA
PROT_001122,ac8a3d14b37b,ArnT
PROT_001123,db6398f4f8c3,APH(3')-IIb
PROT_001124,4894a380e873,PDC-137
PROT_001125,df3c8c66a6fc,MexV
PROT_001126,b47178aea781,MexW
PROT_001127,2b2d30bba808,OprJ
PROT_001128,b5563b40164a,MexD
PROT_001129,7818e1c63e5e,OXA-1246
PROT_001130,26a82224fad6,OpmD
PROT_001131,e438c3630a5a,MexH
PROT_001132,af26dae38f41,ArnT
PROT_001133,0e515b8a1241,APH(3')-IIb
PROT_001134,fb1812b4d8cd,ArnT
PROT_001135,6bf9cbb23816,MexW
PROT_001136,fa35da7f3bd0,OpmD
PROT_001137,e024b2e41400,MexC
PROT_001138,729d6eff0f98,arnA
PROT_001139,45575bc26a2f,ANT(2'')-Ia
PROT_001140,b0ff8a1a671b,MexI
PROT_001141,19d296982409,MexK
PROT_001142,f2b7e67fb926,OpmD
PROT_001143,301fd5a6517f,MexH
PROT_001144,01c57a97dc8b,MexF
PROT_001145,0ff83c64fd65,MexH
PROT_001146,67d41d8292ec,OprJ
PROT_001147,4f5a946ca889,OprM
PROT_001148,8d4692e89643,ArnT
PROT_001149,21622ebc41a8,Type B NfxB
PROT_001150,39a2c86c61b7,MexV
PROT_001151,1e7717d42920,OpmB
PROT_001152,faafdc4de5a5,PDC-171
PROT_001153,4deb64111abc,OprN
PROT_001154,d80ca4a7977d,MexD
PROT_001155,79732ea93b4b,ArnT
PROT_001156,79a9f8356945,MexS
PROT_001157,4a5cb8936775,MexZ
PROT_001158,6730c4eaff9b,MexR
PROT_001159,1f053490a686,arnA
PROT_001160,617fa6b3fe0f,FosA
PROT_001161,bd22dbfe95aa,OpmB
PROT_001162,3a4bc7be5d32,basS
PROT_001163,8a3c978dd833,MexV
PROT_001164,0e978ea0c6c7,OpmH
PROT_001165,7da4013c20f7,MexH
PROT_001166,ec5eb9047f4c,PDC-302
PROT_001167,84572ed20c81,ArnT
PROT_001168,b8e5c5b20f9e,ArnT
PROT_001169,ec08c0cea603,arnA
PROT_001170,fd42471e6a41,OpmB
PROT_001171,46e7d956f9ed,MexR
PROT_001172,f6f4d9b5ec6b,MexZ
PROT_001173,4e7399efa165,AAC(3)-Ia
PROT_001174,913dc3bb73d5,AAC(6')-IIb
PROT_001175,0bff908da81c,MexH
PROT_001176,f206e911724b,OprM
PROT_001177,2d73f63b43bc,MexW
PROT_001178,b909cfe81e04,MexV
PROT_001179,10b355d7b2f0,basS
PROT_001180,a266b88b9c8c,Type B NfxB
PROT_001181,9d602ed772d7,AAC(6')-Ib9
PROT_001182,530c2ace682c,MexD
PROT_001183,54f2858483ed,AAC(6')-31
PROT_001184,6324926885a9,OprN
PROT_001185,109708caac33,mexY
PROT_001186,f9bb4d89cd31,nalD
PROT_001187,d70efbe55048,MexZ
PROT_001188,067571e25c2b,nalD
PROT_001189,f80172f5b62d,AAC(6')-Ib9
PROT_001190,0b170620f30d,vanT gene in vanG cluster
PROT_001191,6ba55161a9c2,MexS
PROT_001192,451c56d14276,MexS
PROT_001193,1374f3b3fc01,MexT
PROT_001194,c1dc63d23fef,AAC(6')-29b
PROT_001195,1efc596d79d4,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_001196,996d27575145,MexZ
PROT_001197,6e1ad2ee94bb,OprN
PROT_001198,dda3fe8bc763,MexH
PROT_001199,b922832ab694,MexI
PROT_001200,7a0499624deb,basS
PROT_001201,35636c76ecbe,MexC
PROT_001202,f5be6e9dcd54,MexE
PROT_001203,fe6ba9f27755,OpmD
PROT_001204,b8d268bd3a87,ArnT
PROT_001205,4a08454fa30e,OpmH
PROT_001206,41578201d573,AAC(6')-Ib9
PROT_001207,3f2a86cbdf1f,APH(3'')-Ib
PROT_001208,2a126e0a201d,OXA-4
PROT_001209,568c12737639,APH(3')-VIb
PROT_001210,430d11cacc8f,MexH
PROT_001211,4be3f350e312,PDC-593
PROT_001212,41254f66457b,OXA-19
PROT_001213,dcb3c9980dbb,AAC(6')-Ib10
PROT_001214,17e314144d42,MexZ
PROT_001215,97dbb5a71e11,VIM-4
PROT_001216,fc6acac31053,MexA
PROT_001217,ef5574f15c1f,ANT(2'')-Ia
PROT_001218,18fc05e550c5,AAC(6')-Ib10
PROT_001219,d624fc4f284e,MexH
PROT_001220,a26c238487d6,MexS
PROT_001221,8a3bbe46da41,ANT(2'')-Ia
PROT_001222,4f38b8351f0e,IMP-26
PROT_001223,b8d9f06ec3c2,MexS
PROT_001224,618d0a807a4e,Pseudomonas aeruginosa gyrA conferring resistance to fluoroquinolones
PROT_001225,b3392f93f94a,mexY
PROT_001226,05fbb06b7096,MexT
PROT_001227,ac178cb43889,MexZ
PROT_001228,433b508c5db7,nalC
PROT_001229,36d868f70bc6,MexB
PROT_001230,360e4869e0db,PDC-257
PROT_001231,9eaffe78c21e,ArnT
PROT_001232,19365737e885,mexY
PROT_001233,25c3f66fbe89,MexF
PROT_001234,e0fab214a582,MexK
PROT_001235,55c620aa81db,MexS
PROT_001236,8b504e5977f9,MexB
PROT_001237,d41529d85f41,MexI
PROT_001238,ad00cb4c44de,mexY
PROT_001239,4f4574f34790,MexA
PROT_001240,1452720bd636,mexY
PROT_001241,ba2246398259,MexS
PROT_001242,2b5b9a95f59d,AAC(6')-Ib8
PROT_001243,e6142e1dd6ab,MexD
PROT_001244,be599128fc64,OpmD
PROT_001245,fdda8590a1e5,OpmB
PROT_001246,f91f5554dacc,OprN
PROT_001247,60be8959f665,MexD
PROT_001248,1cf5a3c91d83,MexS
PROT_001249,ee029386dbad,MexW
PROT_001250,2301cfa8e897,Type B NfxB
PROT_001251,52d33be697ca,nalD
PROT_001252,18bf5eb3f75e,PDC-454
PROT_001253,e413cda49027,OXA-395
PROT_001254,4dd6983a63d6,MexS
PROT_001255,48f43b5ffc24,MexZ
PROT_001256,4741290f276d,APH(3')-IIb
PROT_001257,6775031cc7f0,MexJ
PROT_001258,04d5b490a76f,basS
PROT_001259,713f906fc88d,MexR
PROT_001260,622c8615adcb,MexT
PROT_001261,c2c312f7cfe9,PDC-120
PROT_001262,7f684a930425,PDC-339
PROT_001263,ea66cdddca44,MexR
PROT_001264,458438fd7e7e,cprR
PROT_001265,87c1bd5339c3,OpmH
PROT_001266,f187598dffc7,vanT gene in vanG cluster
PROT_001267,9f0e546fec14,basS
PROT_001268,47246cb72eb2,MexV
PROT_001269,46d18d42dc3f,MexK
PROT_001270,8973900761f4,MexJ
PROT_001271,c0cf8ed46fcd,PDC-133
PROT_001272,c8eaa04be6b2,APH(3')-IIb
PROT_001273,f0030d7a85c4,MexB
PROT_001274,676cca05a513,OprM
PROT_001275,97af2f5e1c3f,OpmD
PROT_001276,6a8f23c1469f,MexH
PROT_001277,01b88b1b7182,MexG
PROT_001278,0cc5bd79e863,FosA
PROT_001279,984726722811,OXA-902
PROT_001280,f93453ffbf47,mexY
PROT_001281,ff614e6e5281,OprJ
PROT_001282,43c2c257d8fa,MexD
PROT_001283,405cdb11b375,MexC
PROT_001284,4ec4193dba23,MexE
PROT_001285,ed4245c8cb4f,MexF
PROT_001286,18f445714eb2,OprN
PROT_001287,bdfbf8047d6d,OpmB
PROT_001288,ae9958e81afc,arnA
PROT_001289,7bfd1b7b8342,ArnT
PROT_001290,70e0f14f4c07,nalC
PROT_001291,5b8106468c00,MexR
PROT_001292,b7a3320863ed,Type B NfxB
PROT_001293,b9b432718e48,MexS
PROT_001294,3cbe30aec01a,nalD
PROT_001295,76e47c9273ee,nalD
PROT_001296,0f49656ef491,arnA
PROT_001297,caf0e4bd7b33,PDC-337
